OBJECTID,TICKET_NUMBER,ISSUE_DATE,ISSUE_TIME,ISSUING_AGENCY_CODE,ISSUING_AGENCY_NAME,ISSUING_AGENCY_SHORT,VIOLATION_CODE,VIOLATION_PROC_DESC,LOCATION,PLATE_STATE,VEHICLE_TYPE,MULTI_OWNER_NUMBER,DISPOSITION_CODE,DISPOSITION_TYPE,DISPOSITION_DESC,DISPOSITION_DATE,FINE_AMOUNT,TOTAL_PAID,PENALTY_1,PENALTY_2,PENALTY_3,PENALTY_4,PENALTY_5,XCOORD,YCOORD,LATITUDE,LONGITUDE,MAR_ID,GIS_LAST_MOD_DTTM
81451193,7915241250,2023/02/26 05:00:00+00,1803,1,METROPOLITAN POLICE DPT-DISTRICT 1,MPD-1D,P055,NO PARKING ANYTIME,FRONT 1201 HALF ST SE WEST SIDE, ,,0,0,Other,,,30,0,0,0,0,0,0,399317.8,134194.86,38.876,-77.008,309535,2023/03/05 15:02:52+00
81451194,7915241261,2023/02/26 05:00:00+00,1805,1,METROPOLITAN POLICE DPT-DISTRICT 1,MPD-1D,P001,PARK ABREAST OF ANOTHER VEHICLE,FRONT 1201 HALF ST SE WEST SIDE, ,,0,0,Other,,,50,0,0,0,0,0,0,399317.8,134194.86,38.876,-77.008,309535,2023/03/05 15:02:52+00
81451195,7915241272,2023/02/26 05:00:00+00,1812,1,METROPOLITAN POLICE DPT-DISTRICT 1,MPD-1D,P001,PARK ABREAST OF ANOTHER VEHICLE,FRONT 1255 1ST ST SE WEST SIDE, ,,0,0,Other,,,50,0,0,0,0,0,0,399470.39,134176.61,38.875,-77.006,314916,2023/03/05 15:02:52+00
81451196,7915241283,2023/02/26 05:00:00+00,1814,1,METROPOLITAN POLICE DPT-DISTRICT 1,MPD-1D,P077,MOTOR RUNNING UNATTENDED,FRONT 1255 1ST ST SE WEST SIDE, ,,0,0,Other,,,50,0,0,0,0,0,0,399470.39,134176.61,38.875,-77.006,314916,2023/03/05 15:02:52+00
81451197,7915241294,2023/02/26 05:00:00+00,1825,1,METROPOLITAN POLICE DPT-DISTRICT 1,MPD-1D,P001,PARK ABREAST OF ANOTHER VEHICLE,BLOCK 1200 1ST ST SE WEST SIDE, ,,0,0,Other,,,50,0,0,0,0,0,0,399491.16,134192.13,38.876,-77.006,813043,2023/03/05 15:02:52+00
81451198,7915241305,2023/02/27 05:00:00+00,1236,1,METROPOLITAN POLICE DPT-DISTRICT 1,MPD-1D,P001,PARK ABREAST OF ANOTHER VEHICLE,BLOCK 1200 1ST ST SE WEST SIDE, ,,0,0,Other,,,50,0,0,0,0,0,0,399491.16,134192.13,38.876,-77.006,813043,2023/03/05 15:02:52+00
81451199,7915241316,2023/02/27 05:00:00+00,2015,1,METROPOLITAN POLICE DPT-DISTRICT 1,MPD-1D,P385,"STOPPING, STANDING OR PARKING VEHICLE IN BIKE LANE",FRONT 880 NEW JERSEY AVE SE EAST S*, ,,0,0,Other,,,150,0,0,0,0,0,0,399577.07,134641.68,38.88,-77.005,309404,2023/03/05 15:02:52+00
81451200,7915241320,2023/02/27 05:00:00+00,2017,1,METROPOLITAN POLICE DPT-DISTRICT 1,MPD-1D,P013,PARK WITHIN 5 FEET OF DRIVEWAY OR ALLEY,FRONT 880 NEW JERSEY AVE SE EAST S*, ,,0,0,Other,,,20,0,0,0,0,0,0,399577.07,134641.68,38.88,-77.005,309404,2023/03/05 15:02:52+00
81451201,7915241331,2023/02/27 05:00:00+00,2038,1,METROPOLITAN POLICE DPT-DISTRICT 1,MPD-1D,P170,FAILURE TO DISPLAY CURRENT TAGS,FRONT 1331 4TH ST SE WEST SIDE, ,,0,0,Other,,,100,0,0,0,0,0,0,399932.92,134051.25,38.874,-77.001,310978,2023/03/05 15:02:52+00
81451202,7915270344,2023/02/22 05:00:00+00,1137,2,METROPOLITAN POLICE DPT-DISTRICT 2,MPD-2D,P344,VEHICLE ON PRIVATE/PUBLIC PROPERTY WITHOUT CONSENT,AT 3003 VAN NESS ST NW  @CONNECTIC*, ,,0,0,Other,,,250,0,0,0,0,0,0,394690.39,141760.81,38.944,-77.061,220630,2023/03/05 15:02:52+00
81451203,7915301601,2023/02/05 05:00:00+00,57,2,METROPOLITAN POLICE DPT-DISTRICT 2,MPD-2D,P055,NO PARKING ANYTIME,BLOCK 1225 18TH ST NW NORTHBOUND, ,,0,0,Other,,,30,0,0,0,0,0,0,396384.37,137666.48,38.907,-77.042,803615,2023/03/05 15:02:52+00
81451204,7915301612,2023/02/05 05:00:00+00,102,2,METROPOLITAN POLICE DPT-DISTRICT 2,MPD-2D,P055,NO PARKING ANYTIME,BLOCK 1225 18TH ST NW NORTHBOUND, ,,0,0,Other,,,30,0,0,0,0,0,0,396384.37,137666.48,38.907,-77.042,803615,2023/03/05 15:02:52+00
81451205,7915301623,2023/02/05 05:00:00+00,219,2,METROPOLITAN POLICE DPT-DISTRICT 2,MPD-2D,P055,NO PARKING ANYTIME,BLOCK 1225 18TH ST NW NORTHBOUND, ,,0,0,Other,,,30,0,0,0,0,0,0,396384.37,137666.48,38.907,-77.042,803615,2023/03/05 15:02:52+00
81451206,7915335061,2023/02/18 05:00:00+00,2005,2,METROPOLITAN POLICE DPT-DISTRICT 2,MPD-2D,P055,NO PARKING ANYTIME,AT 2608 CONNECTICUT AVE NW  RIGHT *, ,,0,0,Other,,,30,30,0,0,0,0,0,395480.77,139567.16,38.924,-77.052,219090,2023/03/05 15:02:52+00
81451207,7915357940,2023/02/26 05:00:00+00,1441,2,METROPOLITAN POLICE DPT-DISTRICT 2,MPD-2D,P055,NO PARKING ANYTIME,BLOCK 2900 CONNECTICUT AVE NW EAST*, ,,0,0,Other,,,30,0,0,0,0,0,0,395279.45,140077.68,38.929,-77.054,805484,2023/03/05 15:02:52+00
81451208,7915400931,2023/02/27 05:00:00+00,2342,7,METROPOLITAN POLICE DPT-DISTRICT 7,MPD-7D,P332,ABANDON VEHICLE ON PUBLIC/PRIVATE PROPERTY VIOL 1,AT 1035 SOUTHERN AVE SE  RIGHT LANE, ,,0,0,Other,,,250,0,0,0,0,0,0,401169.78,129438.371,38.833,-76.987,807016,2023/03/05 15:02:52+00
81451209,7915419466,2023/02/24 05:00:00+00,2326,5,METROPOLITAN POLICE DPT-DISTRICT 5,MPD-5D,P344,VEHICLE ON PRIVATE/PUBLIC PROPERTY WITHOUT CONSENT,AT 1401 NEW YORK AVE NE EASTBOUND, ,,0,0,Other,,,250,0,0,0,0,0,0,401317.67,138630.91,38.916,-76.985,286132,2023/03/05 15:02:52+00
81451210,7915419470,2023/02/24 05:00:00+00,2331,5,METROPOLITAN POLICE DPT-DISTRICT 5,MPD-5D,P344,VEHICLE ON PRIVATE/PUBLIC PROPERTY WITHOUT CONSENT,AT 1401 NEW YORK AVE NE EASTBOUND, ,,0,0,Other,,,250,0,0,0,0,0,0,401317.67,138630.91,38.916,-76.985,286132,2023/03/05 15:02:52+00
81451212,7915732683,2023/02/03 05:00:00+00,810,4,METROPOLITAN POLICE DPT-DISTRICT 4,MPD-4D,P055,NO PARKING ANYTIME,SIDE 3531 GEORGIA AVE NW, ,,0,0,Other,,,30,0,0,0,0,0,0,397950.57,140641.97,38.934,-77.024,228763,2023/03/05 15:02:52+00
81451213,7915732694,2023/02/05 05:00:00+00,1045,4,METROPOLITAN POLICE DPT-DISTRICT 4,MPD-4D,P344,VEHICLE ON PRIVATE/PUBLIC PROPERTY WITHOUT CONSENT,REAR 129 VARNUM ST NW, ,,0,0,Other,,,250,0,0,0,0,0,0,398837.85,141738.85,38.944,-77.013,244473,2023/03/05 15:02:52+00
81451214,7915800756,2023/02/27 05:00:00+00,1543,7,METROPOLITAN POLICE DPT-DISTRICT 7,MPD-7D,P168,NO FRONT TAGS.,BLOCK 1800 SAVANNAH ST SE, ,,0,0,Other,,,50,0,0,0,0,0,0,401930.042,130945.376,38.846,-76.978,815322,2023/03/05 15:02:52+00
81451215,7915816193,2023/02/16 05:00:00+00,1127,25,SPECIAL OPERATION DIV & TRAFFIC DIV,MPD-SOD,P326,MOTOR CARRIER DRIVER VIOLATION OUT OF SERVICE,BLOCK 4700 MASSACHUSETTS AVE NW EA*, ,,0,0,Other,,,100,0,0,0,0,0,0,391950.45,141681.86,38.943,-77.093,807846,2023/03/05 15:02:52+00
81451216,7915852954,2023/02/03 05:00:00+00,1851,1,METROPOLITAN POLICE DPT-DISTRICT 1,MPD-1D,P059,PARK IN A FIRE LANE,AT 300 M ST SW Inside, ,,0,0,Other,,,50,50,0,0,0,0,0,398569.46,134231.84,38.876,-77.016,145250,2023/03/05 15:02:52+00
81451217,7915852976,2023/02/04 05:00:00+00,2012,1,METROPOLITAN POLICE DPT-DISTRICT 1,MPD-1D,P332,ABANDON VEHICLE ON PUBLIC/PRIVATE PROPERTY VIOL 1,AT 88 V ST SW Inside, ,,0,0,Other,,,250,0,0,0,0,0,0,398974.09,132963.95,38.864,-77.012,314966,2023/03/05 15:02:52+00
81451218,7915929803,2023/02/01 05:00:00+00,923,25,SPECIAL OPERATION DIV & TRAFFIC DIV,MPD-SOD,P410,"VEHICLE > 22'  PUBLIC ST FRT DWELLING,SCHOOL, HOSP",BLOCK 3000 PERRY ST NE SOUTH SIDE, ,,0,0,Other,,,1000,0,0,0,0,0,0,403008.06,140920.31,38.936,-76.965,806018,2023/03/05 15:02:52+00
81451219,7915929814,2023/02/01 05:00:00+00,935,25,SPECIAL OPERATION DIV & TRAFFIC DIV,MPD-SOD,P413,"TRAILER, FRT DWELLING, SCHOOL, HOSPITAL",BLOCK 4000 EASTERN AVE NE NORTH SI*, ,,0,0,Other,,,1000,0,0,0,0,0,0,402817.82,141165.24,38.938,-76.967,806557,2023/03/05 15:02:52+00
81451220,7915929825,2023/02/01 05:00:00+00,938,25,SPECIAL OPERATION DIV & TRAFFIC DIV,MPD-SOD,P410,"VEHICLE > 22'  PUBLIC ST FRT DWELLING,SCHOOL, HOSP",BLOCK 4000 EASTERN AVE NE NORTH SI*, ,,0,134,Dismissed,DISM MAKE MISMATCH,2023/02/13 05:00:00+00,1000,0,0,0,0,0,0,402817.82,141165.24,38.938,-76.967,806557,2023/03/05 15:02:52+00
81451221,7915969913,2023/02/06 05:00:00+00,2337,5,METROPOLITAN POLICE DPT-DISTRICT 5,MPD-5D,P011,PARK MORE THAN 12 INCHES FROM CURB,AT 569 24TH ST NE, ,,0,0,Other,,,20,0,0,0,0,0,0,402421.2,136654.16,38.898,-76.972,305118,2023/03/05 15:02:52+00
81451222,7915986223,2023/02/22 05:00:00+00,536,1,METROPOLITAN POLICE DPT-DISTRICT 1,MPD-1D,P344,VEHICLE ON PRIVATE/PUBLIC PROPERTY WITHOUT CONSENT,REAR 103 G ST SW, ,,0,0,Other,,,250,0,0,0,0,0,0,398832.84,134867.09,38.882,-77.013,297573,2023/03/05 15:02:52+00
81451223,7915986260,2023/02/26 05:00:00+00,945,1,METROPOLITAN POLICE DPT-DISTRICT 1,MPD-1D,P014,EMERGENCY NO PARKING,FRONT 650 MAINE AVE SW EASTBOUND, ,,0,0,Other,,,50,0,0,0,0,0,0,398098.83,134430.77,38.878,-77.022,318198,2023/03/05 15:02:52+00
81451224,7915986271,2023/02/26 05:00:00+00,949,1,METROPOLITAN POLICE DPT-DISTRICT 1,MPD-1D,P386,RELOCATE TOW FEE,FRONT 650 MAINE AVE SW EASTBOUND, ,,0,0,Other,,,100,0,0,0,0,0,0,398098.83,134430.77,38.878,-77.022,318198,2023/03/05 15:02:52+00
81451226,7916001553,2023/02/25 05:00:00+00,1631,21,MPD RESERVE CORPS,MPD-RC,P170,FAILURE TO DISPLAY CURRENT TAGS,BLOCK 1200 CANAL ST SW, ,,0,0,Other,,,100,0,0,0,0,0,0,398959.225,134257.241,38.876,-77.012,805810,2023/03/05 15:02:52+00
81451227,7916011530,2023/02/17 05:00:00+00,2130,21,MPD RESERVE CORPS,MPD-RC,P077,MOTOR RUNNING UNATTENDED,AT 1243 1ST ST SE NORTHBOUND @M ST*, ,,0,0,Other,,,50,0,0,0,0,0,0,399490.419,134294.611,38.876,-77.006,903057,2023/03/05 15:02:52+00
81451228,7916032714,2023/02/26 05:00:00+00,953,1,METROPOLITAN POLICE DPT-DISTRICT 1,MPD-1D,P014,EMERGENCY NO PARKING,FRONT 650 MAINE AVE SW EASTBOUND, ,,0,0,Other,,,50,0,0,0,0,0,0,398098.83,134430.77,38.878,-77.022,318198,2023/03/05 15:02:52+00
81451229,7916032725,2023/02/26 05:00:00+00,955,1,METROPOLITAN POLICE DPT-DISTRICT 1,MPD-1D,P386,RELOCATE TOW FEE,FRONT 650 MAINE AVE SW EASTBOUND, ,,0,0,Other,,,100,0,0,0,0,0,0,398098.83,134430.77,38.878,-77.022,318198,2023/03/05 15:02:52+00
81451230,7916080712,2023/02/05 05:00:00+00,1515,2,METROPOLITAN POLICE DPT-DISTRICT 2,MPD-2D,P020,PARK WITHIN 10 FEET OF A FIRE HYDRANT,BLOCK 1025 F ST NW, ,,0,0,Other,,,50,50,0,0,0,0,0,397700.46,136611.23,38.897,-77.027,813477,2023/03/05 15:02:52+00
81451231,7916080734,2023/02/11 05:00:00+00,1854,2,METROPOLITAN POLICE DPT-DISTRICT 2,MPD-2D,P001,PARK ABREAST OF ANOTHER VEHICLE,BLOCK 900 F ST NW, ,,0,0,Other,,,50,50,0,0,0,0,0,397834.01,136610.74,38.897,-77.025,814862,2023/03/05 15:02:52+00
81451232,7916080745,2023/02/20 05:00:00+00,1505,2,METROPOLITAN POLICE DPT-DISTRICT 2,MPD-2D,P007,PARK IN A BUS ZONE,BLOCK 500 13TH ST NW EAST SIDE, ,,0,0,Other,,,100,0,0,0,0,0,0,397429.97,136542.97,38.897,-77.03,812614,2023/03/05 15:02:52+00
81451233,7916083954,2023/02/19 05:00:00+00,41,5,METROPOLITAN POLICE DPT-DISTRICT 5,MPD-5D,P332,ABANDON VEHICLE ON PUBLIC/PRIVATE PROPERTY VIOL 1,FRONT 2700 NEW YORK AVE NE NA, ,,0,0,Other,,,250,0,0,0,0,0,0,402549.67,138901.29,38.918,-76.971,287175,2023/03/05 15:02:52+00
81451234,7916083965,2023/02/26 05:00:00+00,2153,5,METROPOLITAN POLICE DPT-DISTRICT 5,MPD-5D,P055,NO PARKING ANYTIME,BLOCK 2400 QUEENS CHAPEL RD NE SOU*, ,,0,0,Other,,,30,0,0,0,0,0,0,402216.5,139352.17,38.922,-76.974,808608,2023/03/05 15:02:52+00
81451235,7916083976,2023/02/26 05:00:00+00,2158,5,METROPOLITAN POLICE DPT-DISTRICT 5,MPD-5D,P055,NO PARKING ANYTIME,BLOCK 2400 QUEENS CHAPEL RD NE SOU*, ,,0,0,Other,,,30,0,0,0,0,0,0,402216.5,139352.17,38.922,-76.974,808608,2023/03/05 15:02:52+00
81451236,7916083980,2023/02/26 05:00:00+00,2201,5,METROPOLITAN POLICE DPT-DISTRICT 5,MPD-5D,P055,NO PARKING ANYTIME,ON BRIDGE 2400 QUEENS CHAPEL RD NE*, ,,0,0,Other,,,30,0,0,0,0,0,0,402216.5,139352.17,38.922,-76.974,808608,2023/03/05 15:02:52+00
81451237,7916083991,2023/02/26 05:00:00+00,2204,5,METROPOLITAN POLICE DPT-DISTRICT 5,MPD-5D,P055,NO PARKING ANYTIME,ON BRIDGE 2400 QUEENS CHAPEL RD NE*, ,,0,0,Other,,,30,0,0,0,0,0,0,402216.5,139352.17,38.922,-76.974,808608,2023/03/05 15:02:52+00
81451238,7916084002,2023/02/26 05:00:00+00,2207,5,METROPOLITAN POLICE DPT-DISTRICT 5,MPD-5D,P055,NO PARKING ANYTIME,ON BRIDGE 2400 QUEENS CHAPEL RD NE*, ,,0,0,Other,,,30,0,0,0,0,0,0,402216.5,139352.17,38.922,-76.974,808608,2023/03/05 15:02:52+00
81451239,7916084013,2023/02/26 05:00:00+00,2209,5,METROPOLITAN POLICE DPT-DISTRICT 5,MPD-5D,P055,NO PARKING ANYTIME,ON BRIDGE 2400 QUEENS CHAPEL RD NE*, ,,0,0,Other,,,30,0,0,0,0,0,0,402216.5,139352.17,38.922,-76.974,808608,2023/03/05 15:02:52+00
81451240,7916084024,2023/02/26 05:00:00+00,2211,5,METROPOLITAN POLICE DPT-DISTRICT 5,MPD-5D,P055,NO PARKING ANYTIME,ON BRIDGE 2400 QUEENS CHAPEL RD NE*, ,,0,0,Other,,,30,0,0,0,0,0,0,402216.5,139352.17,38.922,-76.974,808608,2023/03/05 15:02:52+00
81451241,7916084035,2023/02/26 05:00:00+00,2212,5,METROPOLITAN POLICE DPT-DISTRICT 5,MPD-5D,P055,NO PARKING ANYTIME,ON BRIDGE 2400 QUEENS CHAPEL RD NE*, ,,0,0,Other,,,30,0,0,0,0,0,0,402216.5,139352.17,38.922,-76.974,808608,2023/03/05 15:02:52+00
81451242,7916084046,2023/02/26 05:00:00+00,2214,5,METROPOLITAN POLICE DPT-DISTRICT 5,MPD-5D,P055,NO PARKING ANYTIME,ON BRIDGE 2400 QUEENS CHAPEL RD NE*, ,,0,0,Other,,,30,0,0,0,0,0,0,402216.5,139352.17,38.922,-76.974,808608,2023/03/05 15:02:52+00
81451243,7916084050,2023/02/26 05:00:00+00,2217,5,METROPOLITAN POLICE DPT-DISTRICT 5,MPD-5D,P055,NO PARKING ANYTIME,ON BRIDGE 2400 QUEENS CHAPEL RD NE*, ,,0,0,Other,,,30,0,0,0,0,0,0,402216.5,139352.17,38.922,-76.974,808608,2023/03/05 15:02:52+00
81451244,7916084061,2023/02/26 05:00:00+00,2221,5,METROPOLITAN POLICE DPT-DISTRICT 5,MPD-5D,P055,NO PARKING ANYTIME,BLOCK 2400 QUEENS CHAPEL RD NE SOU*, ,,0,0,Other,,,30,0,0,0,0,0,0,402216.5,139352.17,38.922,-76.974,808608,2023/03/05 15:02:52+00
81451245,7916084072,2023/02/26 05:00:00+00,2222,5,METROPOLITAN POLICE DPT-DISTRICT 5,MPD-5D,P020,PARK WITHIN 10 FEET OF A FIRE HYDRANT,BLOCK 2400 QUEENS CHAPEL RD NE SOU*, ,,0,0,Other,,,50,0,0,0,0,0,0,402216.5,139352.17,38.922,-76.974,808608,2023/03/05 15:02:52+00
81451246,7916084083,2023/02/26 05:00:00+00,2244,5,METROPOLITAN POLICE DPT-DISTRICT 5,MPD-5D,P344,VEHICLE ON PRIVATE/PUBLIC PROPERTY WITHOUT CONSENT,Parking Lot 2700 NEW YORK AVE NE W*, ,,0,0,Other,,,250,0,0,0,0,0,0,402549.67,138901.29,38.918,-76.971,287175,2023/03/05 15:02:52+00
81451247,7916084094,2023/02/26 05:00:00+00,2246,5,METROPOLITAN POLICE DPT-DISTRICT 5,MPD-5D,P344,VEHICLE ON PRIVATE/PUBLIC PROPERTY WITHOUT CONSENT,Parking Lot 2700 NEW YORK AVE NE W*, ,,0,0,Other,,,250,0,0,0,0,0,0,402549.67,138901.29,38.918,-76.971,287175,2023/03/05 15:02:52+00
81451248,7916127866,2023/02/20 05:00:00+00,1510,2,METROPOLITAN POLICE DPT-DISTRICT 2,MPD-2D,P007,PARK IN A BUS ZONE,BLOCK 500 13TH ST NW EAST SIDE, ,,0,0,Other,,,100,0,0,0,0,0,0,397429.97,136542.97,38.897,-77.03,812614,2023/03/05 15:02:52+00
81451249,7916127870,2023/02/20 05:00:00+00,1515,2,METROPOLITAN POLICE DPT-DISTRICT 2,MPD-2D,P007,PARK IN A BUS ZONE,BLOCK 500 13TH ST NW EAST SIDE, ,,0,0,Other,,,100,0,0,0,0,0,0,397429.97,136542.97,38.897,-77.03,812614,2023/03/05 15:02:52+00
81451250,7916127881,2023/02/20 05:00:00+00,1618,2,METROPOLITAN POLICE DPT-DISTRICT 2,MPD-2D,P001,PARK ABREAST OF ANOTHER VEHICLE,BLOCK 600 E ST NW, ,,0,0,Other,,,50,0,0,0,0,0,0,398185.97,136475.99,38.896,-77.021,807504,2023/03/05 15:02:52+00
81451251,7916127892,2023/02/20 05:00:00+00,1630,2,METROPOLITAN POLICE DPT-DISTRICT 2,MPD-2D,P007,PARK IN A BUS ZONE,FRONT 529 14TH ST NW EAST SIDE, ,,0,0,Other,,,100,0,0,0,0,0,0,397263.41,136574.85,38.897,-77.032,301074,2023/03/05 15:02:52+00
81451252,7916165364,2023/02/26 05:00:00+00,958,1,METROPOLITAN POLICE DPT-DISTRICT 1,MPD-1D,P014,EMERGENCY NO PARKING,FRONT 650 MAINE AVE SW EASTBOUND, ,,0,0,Other,,,50,0,0,0,0,0,0,398098.83,134430.77,38.878,-77.022,318198,2023/03/05 15:02:52+00
81451253,7916165375,2023/02/26 05:00:00+00,1001,1,METROPOLITAN POLICE DPT-DISTRICT 1,MPD-1D,P386,RELOCATE TOW FEE,FRONT 650 MAINE AVE SW EASTBOUND, ,,0,0,Other,,,100,0,0,0,0,0,0,398098.83,134430.77,38.878,-77.022,318198,2023/03/05 15:02:52+00
81451254,7916165386,2023/02/26 05:00:00+00,1002,1,METROPOLITAN POLICE DPT-DISTRICT 1,MPD-1D,P168,NO FRONT TAGS.,FRONT 650 MAINE AVE SW EASTBOUND, ,,0,0,Other,,,50,0,0,0,0,0,0,398098.83,134430.77,38.878,-77.022,318198,2023/03/05 15:02:52+00
81451255,7916265626,2023/02/03 05:00:00+00,2138,4,METROPOLITAN POLICE DPT-DISTRICT 4,MPD-4D,P020,PARK WITHIN 10 FEET OF A FIRE HYDRANT,BLOCK 5000 SARGENT RD NE  @GALLATI*, ,,0,0,Other,,,50,0,0,0,0,0,0,400931.17,142723.25,38.952,-76.989,903929,2023/03/05 15:02:52+00
81451256,7916265630,2023/02/03 05:00:00+00,2141,4,METROPOLITAN POLICE DPT-DISTRICT 4,MPD-4D,P014,EMERGENCY NO PARKING,BLOCK 5000 SARGENT RD NE  @GALLATI*, ,,0,0,Other,,,50,0,0,0,0,0,0,400931.17,142723.25,38.952,-76.989,903929,2023/03/05 15:02:52+00
81451257,7916380124,2023/02/01 05:00:00+00,1515,5,METROPOLITAN POLICE DPT-DISTRICT 5,MPD-5D,P055,NO PARKING ANYTIME,AT 61 PIERCE ST NE, ,,0,0,Other,,,30,0,0,0,0,0,0,399348.89,137397.74,38.904,-77.008,311211,2023/03/05 15:02:52+00
81451258,7916380135,2023/02/01 05:00:00+00,1601,5,METROPOLITAN POLICE DPT-DISTRICT 5,MPD-5D,P385,"STOPPING, STANDING OR PARKING VEHICLE IN BIKE LANE",BLOCK 1200 4TH ST NE, ,,0,0,Other,,,150,0,0,0,0,0,0,399950.5,137616.59,38.906,-77.001,800030,2023/03/05 15:02:52+00
81451259,7916380146,2023/02/01 05:00:00+00,1602,5,METROPOLITAN POLICE DPT-DISTRICT 5,MPD-5D,P093,OBSTRUCTED TAGS.,BLOCK 1200 4TH ST NE, ,,0,0,Other,,,50,0,0,0,0,0,0,399950.5,137616.59,38.906,-77.001,800030,2023/03/05 15:02:52+00
81451260,7916380150,2023/02/01 05:00:00+00,1628,5,METROPOLITAN POLICE DPT-DISTRICT 5,MPD-5D,P029,PARK WITH LEFT WHEEL TO THE CURB,FRONT 1160 1ST ST NE WEST SIDE, ,,0,0,Other,,,20,0,0,0,0,0,0,399454.31,137478.54,38.905,-77.006,304584,2023/03/05 15:02:52+00
81451261,7916407936,2023/02/01 05:00:00+00,1727,5,METROPOLITAN POLICE DPT-DISTRICT 5,MPD-5D,P010,OBSTRUCTING CROSSWALK,FRONT 1300 2ND ST NE, ,,0,0,Other,,,50,50,0,0,0,0,0,399682.6,137778.99,38.908,-77.004,306738,2023/03/05 15:02:52+00
81451262,7916407940,2023/02/01 05:00:00+00,1938,5,METROPOLITAN POLICE DPT-DISTRICT 5,MPD-5D,P020,PARK WITHIN 10 FEET OF A FIRE HYDRANT,FRONT 55 M ST NE, ,,0,0,Other,,,50,50,0,0,0,0,0,399391.74,137510.21,38.905,-77.007,310088,2023/03/05 15:02:52+00
81451263,7916435376,2023/02/01 05:00:00+00,1423,5,METROPOLITAN POLICE DPT-DISTRICT 5,MPD-5D,P001,PARK ABREAST OF ANOTHER VEHICLE,AT 1255 4TH ST NE, ,,0,0,Other,,,50,50,0,0,0,0,0,400039.49,137792.67,38.908,-77,69506,2023/03/05 15:02:52+00
81451264,7916435380,2023/02/01 05:00:00+00,1445,5,METROPOLITAN POLICE DPT-DISTRICT 5,MPD-5D,P001,PARK ABREAST OF ANOTHER VEHICLE,BLOCK 1200 5TH ST NE, ,,10880000,0,Other,,,50,50,0,0,0,0,0,400043.22,137591.18,38.906,-77,806786,2023/03/05 15:02:52+00
81451265,7916435391,2023/02/01 05:00:00+00,1544,5,METROPOLITAN POLICE DPT-DISTRICT 5,MPD-5D,P385,"STOPPING, STANDING OR PARKING VEHICLE IN BIKE LANE",BLOCK 1225 4TH ST NE, ,,0,0,Other,,,150,0,0,0,0,0,0,399950.5,137616.59,38.906,-77.001,800030,2023/03/05 15:02:52+00
81451266,7916435402,2023/02/01 05:00:00+00,1545,5,METROPOLITAN POLICE DPT-DISTRICT 5,MPD-5D,P385,"STOPPING, STANDING OR PARKING VEHICLE IN BIKE LANE",AT 1252 4TH ST NE, ,,0,0,Other,,,150,0,0,0,0,0,0,399986.4,137813.43,38.908,-77,301983,2023/03/05 15:02:52+00
81451267,7916435413,2023/02/09 05:00:00+00,1409,5,METROPOLITAN POLICE DPT-DISTRICT 5,MPD-5D,P001,PARK ABREAST OF ANOTHER VEHICLE,AT 1270 4TH ST NE, ,,0,0,Other,,,50,50,0,0,0,0,0,400022.58,137861.25,38.909,-77,286000,2023/03/05 15:02:52+00
81451268,7916435424,2023/02/09 05:00:00+00,1414,5,METROPOLITAN POLICE DPT-DISTRICT 5,MPD-5D,P047,PARK ON SIDEWALK OR AREA RESERVED FOR PEDESTRIANS,BLOCK 300 MORSE ST NE, ,,0,0,Other,,,100,0,0,0,0,0,0,399978.8,137790.82,38.908,-77,809786,2023/03/05 15:02:52+00
81451269,7916435435,2023/02/09 05:00:00+00,1414,5,METROPOLITAN POLICE DPT-DISTRICT 5,MPD-5D,P055,NO PARKING ANYTIME,BLOCK 300 MORSE ST NE, ,,0,0,Other,,,30,0,0,0,0,0,0,399978.8,137790.82,38.908,-77,809786,2023/03/05 15:02:52+00
81451270,7916444561,2023/02/01 05:00:00+00,1941,5,METROPOLITAN POLICE DPT-DISTRICT 5,MPD-5D,P011,PARK MORE THAN 12 INCHES FROM CURB,FRONT 55 M ST NE, ,,0,0,Other,,,20,20,0,0,0,0,0,399391.74,137510.21,38.905,-77.007,310088,2023/03/05 15:02:52+00
81451271,7916444572,2023/02/01 05:00:00+00,2004,5,METROPOLITAN POLICE DPT-DISTRICT 5,MPD-5D,P270,NO STOPPING OR STANDING ANYTIME,FRONT 1300 2ND ST NE, ,,0,0,Other,,,50,50,0,0,0,0,0,399682.6,137778.99,38.908,-77.004,306738,2023/03/05 15:02:52+00
81451272,7916444583,2023/02/01 05:00:00+00,2007,5,METROPOLITAN POLICE DPT-DISTRICT 5,MPD-5D,P270,NO STOPPING OR STANDING ANYTIME,FRONT 1300 2ND ST NE, ,,0,0,Other,,,50,0,0,0,0,0,0,399682.6,137778.99,38.908,-77.004,306738,2023/03/05 15:02:52+00
81451273,7916452246,2023/02/02 05:00:00+00,1338,5,METROPOLITAN POLICE DPT-DISTRICT 5,MPD-5D,P029,PARK WITH LEFT WHEEL TO THE CURB,FRONT 1325 2ND ST NE, ,,0,0,Other,,,20,0,0,0,0,0,0,399725.6,137770.75,38.908,-77.003,304846,2023/03/05 15:02:52+00
